"id","type","original","author","title","file","downloads","votes","rating","halosafe","score","score_norating","lastmodified","md5","featured","tags","fulltags","author_blurb"
"108","Official Remix","The Hand That Feeds","Unknown","Simplex","Nine Inch Nails - NINRemixes.com Official - 108 - The Hand That Feeds, Simplex, by Unknown.mp3","198","7","5.5","?","0.195431","0.035533","1135403804","97c90171520d7ef9a644096efdc720c5","0",NULL,NULL,
"110","Official Remix","The Hand That Feeds","Alex","The 6th Day And 7th Night","Nine Inch Nails - NINRemixes.com Official - 110 - The Hand That Feeds, The 6th Day And 7th Night, by Alex.mp3","273","8","6.4","?","0.18893","0.0295203","1135395546","df1edc5642e95ea71cc086f8fa647ff7","0",NULL,NULL,
"111","Official Remix","The Hand That Feeds","Unknown","There's A Hillbilly In My Worldbeat","Nine Inch Nails - NINRemixes.com Official - 111 - The Hand That Feeds, There's A Hillbilly In My Worldbeat, by Unknown.mp3","284","4","6","?","0.0851064","0.0141844","1182885505","19dba413c48629969b6b90dc92d48671","0",NULL,NULL,
"112","Official Remix","The Hand That Feeds","Unknown","Rebuilt","Nine Inch Nails - NINRemixes.com Official - 112 - The Hand That Feeds, Rebuilt, by Unknown.mp3","205","6","5.5","?","0.160976","0.0292683","1178506435","5da2b76a816d56a06d18a8d0fc26b1ef","0",NULL,NULL,
"113","Official Remix","The Hand That Feeds","Atma-Zeius","Rendered","Nine Inch Nails - NINRemixes.com Official - 113 - The Hand That Feeds, Rendered, by Atma-Zeius.mp3","228","9","5.8","?","0.235135","0.0405405","1135401990","157ddb98004b129196ddca7bae93be95","0",NULL,NULL,
"114","Official Remix","The Hand That Feeds","Unknown","Orphan Mix","Nine Inch Nails - NINRemixes.com Official - 114 - The Hand That Feeds, Orphan Mix, by Unknown.mp3","209","8","5.2","S","0.2","0.0384615","1135403892","01115ade41691fad13055975bf2f91c3","0",NULL,NULL,
"115","Official Remix","The Hand That Feeds","Unknown","Blind Mix","Nine Inch Nails - NINRemixes.com Official - 115 - The Hand That Feeds, Blind Mix, by Unknown.mp3","227","8","5.8","?","0.208072","0.0358744","1135402064","a6c4f8a0b1620664ba32a7154780b728","0",NULL,NULL,
"116","Official Remix","The Hand That Feeds","Sniffles the Lion","Holding On","Nine Inch Nails - NINRemixes.com Official - 116 - The Hand That Feeds, Holding On, by Sniffles the Lion.mp3","211","11","5.1","?","0.242857","0.047619","1135402532","565fc53eb75578d0782e975e880dc613","0",NULL,NULL,
"118","Official Remix","The Hand That Feeds","Ordix","Break","Nine Inch Nails - NINRemixes.com Official - 118 - The Hand That Feeds, Break, by Ordix.mp3","263","14","4.8","?","0.24186","0.0503876","1190344162","f0cf745460299b7c8043cf7128228410","0",NULL,NULL,
"119","Official Remix","The Hand That Feeds","The Burning Saints","Dirty South Club","Nine Inch Nails - NINRemixes.com Official - 119 - The Hand That Feeds, Dirty South Club, by The Burning Saints.mp3","318","14","5.9","?","0.261392","0.0443038","0","fe7fa6f21049fe94c21a6db37436e418","0","professional","professional",
"120","Official Remix","The Hand That Feeds","Rodrigo",,"Nine Inch Nails - NINRemixes.com Official - 120 - The Hand That Feeds remixed by Rodrigo.mp3","320","14","6","?","0.264151","0.0440252","0","d1742c6755ba611b44f54e6a2e2a2f8a","0",NULL,NULL,
"121","Official Remix","The Hand That Feeds","More Than Shapes","Straight Piano Mix","Nine Inch Nails - NINRemixes.com Official - 121 - The Hand That Feeds, Straight Piano Mix, by More Than Shapes.mp3","1010","38","5.4","?","0.203976","0.0377734","0","ff3d936846a097a138311191b3f42c8c","0",NULL,NULL,
"122","Official Remix","The Hand That Feeds","Simple Mad Poets","Red Room","Nine Inch Nails - NINRemixes.com Official - 122 - The Hand That Feeds, Red Room, by Simple Mad Poets.mp3","1055","43","5.8","?","0.231779","0.0399619","0","ca04322a287a1f289a78e72ac86fcbc8","0","One of the Best NIN mixe","One of the Best NIN mixe",
"123","Official Remix","The Hand That Feeds","10-35 Productions",,"Nine Inch Nails - NINRemixes.com Official - 123 - The Hand That Feeds remixed by 10-35 Productions.mp3","190","8","5.5","?","0.231579","0.0421053","0","c1bb52c25b7eb27a3bf821cf581cd7a6","0",NULL,NULL,
"124","Official Remix","The Hand That Feeds","Pinionist",,"Nine Inch Nails - NINRemixes.com Official - 124 - The Hand That Feeds remixed by Pinionist.mp3","563","29","5.4","?","0.278153","0.0515098","1135402745","d049e206c851d3974274020337c092a7","0",NULL,NULL,
"125","Official Remix","The Hand That Feeds","Jewd","Love Is Insanity","Nine Inch Nails - NINRemixes.com Official - 125 - The Hand That Feeds, Love Is Insanity, by Jewd.mp3","656","36","5.6","?","0.307786","0.0549618","0","6504259036699b1d170c13ad6f174880","0",NULL,NULL,
"126","Official Remix","The Hand That Feeds","Hellzapop","Down On Your Knees","Nine Inch Nails - NINRemixes.com Official - 126 - The Hand That Feeds, Down On Your Knees, by Hellzapop.mp3","234","11","5.5","?","0.259657","0.0472103","0","ca7227b126111315f683f5d7dab123d7","0",NULL,NULL,
"127","Official Remix","The Hand That Feeds","Attilaacs","Reason(able)","Nine Inch Nails - NINRemixes.com Official - 127 - The Hand That Feeds, Reason(able), by Attilaacs.mp3","248","11","6","?","0.266129","0.0443548","0","ab737b660e0117b2e5b7ff146729d25a","0",NULL,NULL,
"128","Official Remix","The Hand That Feeds","The Disconnect","Holding On","Nine Inch Nails - NINRemixes.com Official - 128 - The Hand That Feeds, Holding On, by The Disconnect.mp3","214","11","5.5","?","0.28673","0.0521327","0","0179b31d01cb66e644234587e1e69e61","0",NULL,NULL,
"129","Official Remix","The Hand That Feeds","Wyle Stevens","Rock And Fuckin Roll","Nine Inch Nails - NINRemixes.com Official - 129 - The Hand That Feeds, Rock And Fuckin Roll, by Wyle Stevens.mp3","180","7","5.5","?","0.213889","0.0388889","0","001c549933429733da282dc9469ae8c4","0",NULL,NULL,
"130","Official Remix","The Hand That Feeds","Nynex",,"Nine Inch Nails - NINRemixes.com Official - 130 - The Hand That Feeds remixed by Nynex.mp3","1503","82","5.3","?","0.290702","0.0548495","1178977495","d3191b67acdd7257ae4cd2b7bcfa7316","0","Revelation, nice sound","Revelation, nice sound",
"131","Official Remix","The Hand That Feeds","5ilent Narcotic",,"Nine Inch Nails - NINRemixes.com Official - 131 - The Hand That Feeds remixed by 5ilent Narcotic.mp3","443","22","5.6","?","0.280638","0.0501139","1135402624","70f0151f818ae99fe79cca7df187caff","0","rearrangement","rearrangement",
"132","Official Remix","The Hand That Feeds","More Than Shapes","Rock The Fuck Out Short","Nine Inch Nails - NINRemixes.com Official - 132 - The Hand That Feeds, Rock The Fuck Out Short, by More Than Shapes.mp3","272","9","5.7","N","0.189299","0.0332103","0","5d67ff782ba8c23abd06d7b80aa8abd4","0",NULL,NULL,
"133","Official Remix","The Hand That Feeds","Arcade Velocity","Bite The Arcade Mix","Nine Inch Nails - NINRemixes.com Official - 133 - The Hand That Feeds, Bite The Arcade Mix, by Arcade Velocity.mp3","268","12","5.7","?","0.255224","0.0447761","1135401874","6cc46b2bb72d80eff321ecdbc336b211","0",NULL,NULL,
"134","Official Remix","Only","Mark Sanchez","The Exodus Mix","Nine Inch Nails - NINRemixes.com Official - 134 - Only, The Exodus Mix, by Mark Sanchez.mp3","218","6","6","?","0.165899","0.0276498","0","18b60c69c56b383e91a0f6953311e42e","0",NULL,NULL,
"176","Official Remix","Only","Empty Sloan","Sloanly","Nine Inch Nails - NINRemixes.com Official - 176 - Only, Sloanly, by Empty Sloan.mp3","175","4","5.3","?","0.121839","0.0229885","0","2b8b4a09f95ecea5c779b226e7d5de42","0",NULL,NULL,
"142","Official Remix","The Hand That Feeds","Nathan Chase","Ghost That Feeds","Nine Inch Nails - NINRemixes.com Official - 142 - The Hand That Feeds, Ghost That Feeds, by Nathan Chase.mp3","8025","220","6.5","N","0.175963","0.0270713","1182026648","a86e1a40f73ddcb65f646b96903c0c11","1","mashup, new drug, parody","new drug, parody, mashup, humor, ghostbusters, Ghostbusters Mania, funny",
"257","Official Remix","Only","Anna Vashneva","Blue Monday Mix","Nine Inch Nails - NINRemixes.com Official - 257 - Only, Blue Monday Mix, by Anna Vashneva.mp3","307","20","4.8","?","0.313726","0.0653595","0","81779d42f34fc813123df5f662d507a3","0",NULL,NULL,
"136","Official Remix","Only","Jinsai","Reconstruction","Nine Inch Nails - NINRemixes.com Official - 136 - Only, Reconstruction, by Jinsai.mp3","546","75","2.8","?","0.38961","0.139147","0","abb5a226f3e4c236699f16fd1f565259","0",NULL,NULL,
"137","Official Remix","Only","Kept Blue","It's Only 9 Inches","Nine Inch Nails - NINRemixes.com Official - 137 - Only, It's Only 9 Inches, by Kept Blue.mp3","199","12","5","Y","0.301508","0.0603015","1183057235","94b9c4ee88271ea58e59b224feb2ba96","0",NULL,NULL,
"138","Official Remix","Only","Ar5ka","Reason","Nine Inch Nails - NINRemixes.com Official - 138 - Only, Reason, by Ar5ka.mp3","193","5","5.3","Y","0.139474","0.0263158","0","6dd6e8fdef8ecce54c317eac04073783","0",NULL,NULL,
"256","Official Remix","Only","Andreas Heinle Processed Beats","Airy Mix","Nine Inch Nails - NINRemixes.com Official - 256 - Only, Airy Mix, by Andreas Heinle Processed Beats.mp3","188","7","5.5","N","0.205882","0.0374332","0","4300d857a991ea697e217df668709479","0",NULL,NULL,
"139","Official Remix","Only","Jaf",,"Nine Inch Nails - NINRemixes.com Official - 139 - Only remixed by Jaf.mp3","220","8","5.5","Y","0.200913","0.0365297","1178544483","204de0937e0a45d0ab2255d319677667","0",NULL,NULL,
"140","Official Remix","Only","innerwatch","Tiniest .","Nine Inch Nails - NINRemixes.com Official - 140 - Only, Tiniest ., by innerwatch.mp3","190","11","5.3","S","0.308466","0.0582011","0","76ba7384cc0c60966d547ed352d53fee","0",NULL,NULL,
"141","Official Remix","Only","AxeMurderBunny and MagicalOnion","Never Really Real","Nine Inch Nails - NINRemixes.com Official - 141 - Only, Never Really Real, by AxeMurderBunny and MagicalOnion.mp3","249","6","5.5","S","0.13253","0.0240964","0","21ed8ebe638aaab206a50a2f24fbef81","0",NULL,NULL,
"143","Official Remix","Only","Something Hate Inspired","SHI Remix","Nine Inch Nails - NINRemixes.com Official - 143 - Only, SHI Remix, by Something Hate Inspired.mp3","364","29","3.7","Y","0.295592","0.0798898","0","4c11e9bc63ec6ce8b60fbfb4ef1016e2","0",NULL,NULL,
"152","Official Remix","Only","Zn0",,"Nine Inch Nails - NINRemixes.com Official - 152 - Only remixed by Zn0.mp3","1847","258","2.9","Y","0.406852","0.140294","0","6a48cea9ff070e76e3ea0d9524d60f1c","0",NULL,NULL,
"144","Official Remix","Only","Ankh Neter","Bitchslapped","Nine Inch Nails - NINRemixes.com Official - 144 - Only, Bitchslapped, by Ankh Neter.mp3","190","8","5.5","N","0.232804","0.042328","0","bf5d678568b5a1fa190b53a9c038b08a","0",NULL,NULL,
"145","Official Remix","Only","Disco Bill","Only Only Only","Nine Inch Nails - NINRemixes.com Official - 145 - Only, Only Only Only, by Disco Bill.mp3","254","14","5.2","S","0.269323","0.0517928","0","4d6fe8e33fa96dc1cc962c1fd21eeeee","0",NULL,NULL,
"146","Official Remix","Only","F and S","Fy n inch n ails","Nine Inch Nails - NINRemixes.com Official - 146 - Only, Fy n inch n ails, by F and S.mp3","200","8","5.5","S","0.221106","0.040201","0","3cdac2479885b2251df8ed4977edab11","0",NULL,NULL,
"147","Official Remix","Only","Ill Genetics","Nothing Mix","Nine Inch Nails - NINRemixes.com Official - 147 - Only, Nothing Mix, by Ill Genetics.mp3","217","13","4.6","Y","0.276852","0.0601852","1225677188","0941de64a24a1006adb4e60b2a8107a7","0",NULL,NULL,
"148","Official Remix","Only","Patrick Brodsky","P Loco","Nine Inch Nails - NINRemixes.com Official - 148 - Only, P Loco, by Patrick Brodsky.mp3","231","9","5.9","?","0.231878","0.0393013","0","854c08a668350973bfb2b8a48ec72f0f","0",NULL,NULL,
"149","Official Remix","Only","Synthetic Motion","Rewrite","Nine Inch Nails - NINRemixes.com Official - 149 - Only, Rewrite, by Synthetic Motion.mp3","296","10","5.5","S","0.187713","0.0341297","0","1c20c25766b07c7235f38a5d8a0fab48","0",NULL,NULL,
"150","Official Remix","Only","PRoDoSS (TH and MM)",,"Nine Inch Nails - NINRemixes.com Official - 150 - Only remixed by PRoDoSS (TH and MM).mp3","2950","180","5.8","Y","0.351037","0.0605236","1177999500","c4f280dce2ec8dd63e9fd3e59ffb1d89","1","awesome, epic, industrial","industrial, epic, awesome",
"151","Official Remix","Only","Christof Hall","Industriezone","Nine Inch Nails - NINRemixes.com Official - 151 - Only, Industriezone, by Christof Hall.mp3","940","101","3.7","S","0.399252","0.107906","0","094663bd6c49e3611199d3505f49cfc9","0",NULL,NULL,
"160","Official Remix","Only","Monty Remixes","Check the Chamber","Nine Inch Nails - NINRemixes.com Official - 160 - Only, Check the Chamber, by Monty Remixes.mp3","176","5","5.2","?","0.150289","0.0289017","0","9994fba72d136bc63d5abbacfcdedcee","0",NULL,NULL,
"154","Official Remix","Only","John Davis","Opaque","Nine Inch Nails - NINRemixes.com Official - 154 - Only, Opaque, by John Davis.mp3","219","9","3.9","?","0.1625","0.0416667","0","6de0e3e4a9313c44dcf8b44cf9ab725d","0",NULL,NULL,
"155","Official Remix","Only","Aaron T. Geise","One Thats Not Gothic","Nine Inch Nails - NINRemixes.com Official - 155 - Only, One Thats Not Gothic, by Aaron T. Geise.mp3","195","7","5.7","?","0.206736","0.0362694","1177964799","31261170ec771156b044069f7e9d0507","0",NULL,NULL,
"156","Official Remix","Only","Acid Junky","Junky","Nine Inch Nails - NINRemixes.com Official - 156 - Only, Junky, by Acid Junky.mp3","192","8","5.5","?","0.231579","0.0421053","0","ee59c9fe56a9677c0879eed815c6ddef","0",NULL,NULL,
"157","Official Remix","Only","Frake",,"Nine Inch Nails - NINRemixes.com Official - 157 - Only remixed by Frake.mp3","223","5","5","S","0.112613","0.0225225","1178976773","a1c40abbb9dd517590d3ff610ae015d6","0",NULL,NULL,
"158","Official Remix","Only","Sick Messiah","Rap and Unwrapped","Nine Inch Nails - NINRemixes.com Official - 158 - Only, Rap and Unwrapped, by Sick Messiah.mp3","812","80","3.4","Y","0.336218","0.0988875","0","b695fe197e132ee6e887200e91bafe09","0",NULL,NULL,
"159","Official Remix","Only","A Kind Of Secret","It Worked","Nine Inch Nails - NINRemixes.com Official - 159 - Only, It Worked, by A Kind Of Secret.mp3","187","12","4.1","S","0.264516","0.0645161","1177964339","92506f6fa419dbf651bd0889f405c175","0",NULL,NULL,
"161","Official Remix","Only","Scott Knauer","Sandpaper","Nine Inch Nails - NINRemixes.com Official - 161 - Only, Sandpaper, by Scott Knauer.mp3","161","5","5.5","?","0.172956","0.0314465","0","6e89e388ab7dd5c513b62c5ab6066207","0",NULL,NULL,
"162","Official Remix","Only","Tdickin","Something Bad","Nine Inch Nails - NINRemixes.com Official - 162 - Only, Something Bad, by Tdickin.mp3","344","10","5","S","0.145773","0.0291545","1184474967","05855b52604a70e22405c3af54227b22","0",NULL,NULL,
"13","Official Remix","Only","M.A.Y.","Dusk Mix Studder","Nine Inch Nails - NINRemixes.com Official - 13 - Only, Dusk Mix Studder, by M.A.Y..mp3","203","5","5.5","?","0.1375","0.025","1190604672","2d271efc8de61f78cd3cc6d8d4330f58","0",NULL,NULL,
"163","Official Remix","Only","Chris Stinson","Porkfat Mix","Nine Inch Nails - NINRemixes.com Official - 163 - Only, Porkfat Mix, by Chris Stinson.mp3","175","9","5.5","Y","0.282857","0.0514286","0","090cbebe38d9361abaf14095403bebf3","0",NULL,NULL,
"164","Official Remix","Only","Broken Natural","Uptown New Orleans Remix","Nine Inch Nails - NINRemixes.com Official - 164 - Only, Uptown New Orleans Remix, by Broken Natural.mp3","421","20","6","Y","0.285714","0.047619","0","7617d08d420432906bec3dddc9061bb2","0",NULL,NULL,
"165","Official Remix","Only","Adam Hayes","Buttery Nipple","Nine Inch Nails - NINRemixes.com Official - 165 - Only, Buttery Nipple, by Adam Hayes.mp3","182","6","5.5","?","0.18232","0.0331492","0","dba59346523e3a7c3154af5476b9a27f","0",NULL,NULL,
"166","Official Remix","Only","Alex Elkins","Alone Mix","Nine Inch Nails - NINRemixes.com Official - 166 - Only, Alone Mix, by Alex Elkins.mp3","190","6","5.5","?","0.174603","0.031746","0","8de7edb1d8beb220f2077844821046f4","0",NULL,NULL,
"167","Official Remix","Only","Bent","Mashed Mix","Nine Inch Nails - NINRemixes.com Official - 167 - Only, Mashed Mix, by Bent.mp3","192","4","5.2","?","0.109474","0.0210526","0","3f1cfe5abedb2cbdca673dd37ddf45bc","0",NULL,NULL,
"168","Official Remix","Only","Brandon Page",,"Nine Inch Nails - NINRemixes.com Official - 168 - Only remixed by Brandon Page.mp3","177","6","5.5","?","0.186441","0.0338983","1178545257","d902813893e680c0e90e5a0170114032","0",NULL,NULL,
"169","Official Remix","Only","Brett Marshall Lefferts","Only Hurt Myself","Nine Inch Nails - NINRemixes.com Official - 169 - Only, Only Hurt Myself, by Brett Marshall Lefferts.mp3","163","5","5.5","?","0.170807","0.0310559","0","480f22d571cbad78ab0cfa39736b3709","0",NULL,NULL,
"170","Official Remix","Only","Brilliant Fish","Just Made You Edit","Nine Inch Nails - NINRemixes.com Official - 170 - Only, Just Made You Edit, by Brilliant Fish.mp3","176","6","5.5","?","0.188571","0.0342857","0","4904f7b427f60fe3ff0e4ae677040694","0",NULL,NULL,
"171","Official Remix","Only","Colton Brown","Garage","Nine Inch Nails - NINRemixes.com Official - 171 - Only, Garage, by Colton Brown.mp3","459","47","3.3","Y","0.340879","0.103297","0","e7c4e9945cd31ed17462de2a970ed41f","0","fresh take!!!","fresh take!!!",
"172","Official Remix","Only","Commercial Disease",,"Nine Inch Nails - NINRemixes.com Official - 172 - Only remixed by Commercial Disease.mp3","213","9","5.1","?","0.215493","0.0422535","0","ef2552cd3cf34bf19ba3eb9dd5707c5f","0",NULL,NULL,
"173","Official Remix","The Hand That Feeds","mm444","This Crusades A Charade","Nine Inch Nails - NINRemixes.com Official - 173 - The Hand That Feeds, This Crusades A Charade, by mm444.mp3","449","18","5.6","?","0.228054","0.040724","1135465440","139e4a0e701f020123572cb293548704","0",NULL,NULL,
"174","Official Remix","Only","CTRLer",,"Nine Inch Nails - NINRemixes.com Official - 174 - Only remixed by CTRLer.mp3","674","81","3.1","?","0.373661","0.120536","1177640059","817e1f7b0d363f3d6f381097d4e2a84b","0",NULL,NULL,
"175","Official Remix","Only","DJ Dew and Krysh",,"Nine Inch Nails - NINRemixes.com Official - 175 - Only remixed by DJ Dew and Krysh.mp3","229","13","4.3","Y","0.244105","0.0567686","1190343970","88ea8d82735af3538abc321298de5d1f","0",NULL,NULL,
"177","Official Remix","Only","Irrious","Patriotic Remix","Nine Inch Nails - NINRemixes.com Official - 177 - Only, Patriotic Remix, by Irrious.mp3","632","91","2.4","?","0.346667","0.144444","0","d1f5024e82d45d6237b38d1d485303a2","0",NULL,NULL,
"178","Official Remix","Only","Isdfx","Wrecked","Nine Inch Nails - NINRemixes.com Official - 178 - Only, Wrecked, by Isdfx.mp3","184","6","5.3","S","0.17377","0.0327869","0","8292561fdca942194aecd2619f9d97d0","0",NULL,NULL,
