"id","type","original","author","title","file","downloads","votes","rating","halosafe","score","score_norating","lastmodified","md5","featured","tags","fulltags","author_blurb"
"86","Unofficial Remix","I Do Not Want This","DJ Wretched","Something That Matters","Nine Inch Nails - NINRemixes.com Unofficial - 86 - I Do Not Want This, Something That Matters, by DJ Wretched (Unofficial Remix).mp3","843","15","4.7","?","0.0787081","0.0167464","1155015406","b337a878d8a09cef876fa9244b455cd4","0",NULL,NULL,
"89","Cover","Reptile","Clay",,"Nine Inch Nails - NINRemixes.com Unofficial - 89 - Reptile covered by Clay (Cover).mp3","816","19","5.5","?","0.128695","0.023399","1177092172","77ddabd7e81e6a900ae858f9ba0765a9","0",NULL,NULL,
"88","Cover","The Downward Spiral","Organized Disorder","The Beginning","Nine Inch Nails - NINRemixes.com Unofficial - 88 - The Downward Spiral, The Beginning, by Organized Disorder (Cover).mp3","619","18","5.7","?","0.167647","0.0294118","1155098730","3381bf65fc55daa7a0824616632043fa","0",NULL,NULL,
"90","Unofficial Remix","Starfuckers, Inc.","5ilent Narcotic","Fucking Stars Remix","Nine Inch Nails - NINRemixes.com Unofficial - 90 - Starfuckers, Inc., Fucking Stars Remix, by 5ilent Narcotic (Unofficial Remix).mp3","1559","45","6","?","0.165597","0.0275995","1155098820","844797be31f102b39cdd1cd4760b5b25","0","Hard Electonic, Industrial Dance","Industrial Dance, Hard Electonic",
"91","Cover","Hurt","Reactor",,"Nine Inch Nails - NINRemixes.com Unofficial - 91 - Hurt covered by Reactor (Cover).mp3","1132","38","5.9","?","0.199466","0.0338078","1177092074","23aaaa8412a71d3ab8f0ed080cae0b01","0",NULL,NULL,
"92","Cover","Just Like You Imagined","Morning Shadow",,"Nine Inch Nails - NINRemixes.com Unofficial - 92 - Just Like You Imagined covered by Morning Shadow (Cover).mp3","1240","32","6","?","0.150852","0.0251419","1177092112","2dfc0417c37b554ca88f3b2bbe49d30c","0","instrumental, lounge music","lounge music, instrumental",
"94","Unofficial Remix","The Art of Self Destruction","Vertebrae","I Control You","Nine Inch Nails - NINRemixes.com Unofficial - 94 - The Art of Self Destruction, I Control You, by Vertebrae (Unofficial Remix).mp3","844","18","5.1","?","0.110337","0.0216346","1163329975","34e5d102492856f8b493df9f86997334","0",NULL,NULL,
"93","Cover","Suck","Shagg187","Wasted Remix","Nine Inch Nails - NINRemixes.com Unofficial - 93 - Suck, Wasted Remix, by Shagg187 (Cover).mp3","701","21","5.5","?","0.158046","0.0287356","1190604580","02bd8d260e4a0ea3b7df7dbb30fe888e","0",NULL,NULL,
"95","Unofficial Remix","Beside You In Time","Panik Attack","Timeless","Nine Inch Nails - NINRemixes.com Unofficial - 95 - Beside You In Time, Timeless, by Panik Attack (Unofficial Remix).mp3","1952","77","6.3","?","0.24511","0.0389064","1226002246","6fe668b293c30d115aa6174f78e8824e","0","hypnotic","hypnotic",
"96","Unofficial Remix","Mashup","DJ Wretched","Broken Album Mix","Nine Inch Nails - NINRemixes.com Unofficial - 96 - Mashup, Broken Album Mix, by DJ Wretched (Unofficial Remix).mp3","586","17","4.3","?","0.111592","0.0259516","1187279364","274b078e139cb4d743d01f7d389a984b","0",NULL,NULL,
"97","Unofficial Remix","Heresy","Dial O","No One Cares Remix","Nine Inch Nails - NINRemixes.com Unofficial - 97 - Heresy, No One Cares Remix, by Dial O (Unofficial Remix).mp3","740","16","5.2","?","0.11289","0.0217096","1167338836","defe7723cb9f043c08e64e4060eeb3c9","0",NULL,NULL,
"98","Unofficial Remix","Mashup","Totom","We're In The Blurred Line Closer Now","Nine Inch Nails - NINRemixes.com Unofficial - 98 - Mashup, We're In The Blurred Line Closer Now, by Totom (Unofficial Remix).mp3","6071","313","7.1","?","0.360274","0.0507428","1179257749","23c09b724dce2fb045bc06ae63a3eb6b","1","mashup, nice job man, ninmashup","nice job man, mashup, ninmashup, phenomenal, with boots, very creative great vers, kicks ass, hot, Brilliant, bootleg, catchy mess, godlike, Holy shit..., great, ",
"99","Unofficial Remix","The Wretched","Dr p3ck3r Md",,"Nine Inch Nails - NINRemixes.com Unofficial - 99 - The Wretched remixed by Dr p3ck3r Md (Unofficial Remix).mp3","899","22","5.3","?","0.126048","0.0237826","1190603984","f7d642e5014fe09fd1232204a3355d2e","0","odd and long and AWESOME","odd and long and AWESOME",
"100","Unofficial Remix","Closer","Ognis",,"Nine Inch Nails - NINRemixes.com Unofficial - 100 - Closer remixed by Ognis (Unofficial Remix).mp3","724","18","5.7","?","0.142698","0.0250348","1182806636","409fd692bb882e5b1a5271b0a6643997","0",NULL,NULL,
"101","Cover","Metal","Morning Shadow","Low Quality","Nine Inch Nails - NINRemixes.com Unofficial - 101 - Metal, Low Quality, by Morning Shadow (Cover).mp3","764","24","5.9","?","0.186071","0.0315375","1169097751","8876d2ff55f739c2c916fe23c33e3039","0","midi","midi",
"102","Unofficial Remix","March of the Pigs","Saikou","March of The FHeads","Nine Inch Nails - NINRemixes.com Unofficial - 102 - March of the Pigs, March of The FHeads, by Saikou (Unofficial Remix).mp3","753","14","3.8","?","0.0712182","0.0187416","1171098762","4c342ada88895acf344ed22402e8801e","0",NULL,NULL,
"103","Unofficial Remix","Ruiner","DJ Paperclip","Restructured Mix","Nine Inch Nails - NINRemixes.com Unofficial - 103 - Ruiner, Restructured Mix, by DJ Paperclip (Unofficial Remix).mp3","2491","94","6.2","?","0.228699","0.0368869","1186939267","d0e627fd0a10724bb18565f48291ec46","0","remix, ruiner, symphonic","ruiner, symphonic, remix, no climax tho..., edgy, loop-based, distortion",
"104","Unofficial Remix","The Downward Spiral","DJ Angel Makris","The Breakdown Spiral","Nine Inch Nails - NINRemixes.com Unofficial - 104 - The Downward Spiral, The Breakdown Spiral, by DJ Angel Makris (Unofficial Remix).mp3","3431","200","6.3","?","0.368302","0.0584606","1186938826","9e72ed528f1a3326a9d87a9f3d3726e2","0","Electronica, industrial","industrial, Electronica",
"105","Cover","The Fragile","Djazz","Faithing Nin","Nine Inch Nails - NINRemixes.com Unofficial - 105 - The Fragile, Faithing Nin, by Djazz (Cover).mp3","805","12","5.1","?","0.0704774","0.0138191","1173003666","7743303e5ff110a67d6ab2af198888e9","0",NULL,NULL,
"106","Unofficial Remix","All The Love In The World","Erasemoi","No Love Lost","Nine Inch Nails - NINRemixes.com Unofficial - 106 - All The Love In The World, No Love Lost, by Erasemoi (Unofficial Remix).mp3","1527","57","6","?","0.221053","0.0368421","1173003706","3c438d524a188da7be79be1d69e5762f","0",NULL,NULL,
"108","Unofficial Remix","Mashup","Shagg187","The Wretched, Me I'm Not","Nine Inch Nails - NINRemixes.com Unofficial - 108 - Mashup, The Wretched, Me I'm Not, by Shagg187 (Unofficial Remix).mp3","2008","106","6.1","?","0.321375","0.0526844","1190604601","7b689e6c8257311ff2999b8bd8b96ac0","0","skilled","skilled",
"109","Unofficial Remix","Metal","Idoliside",,"Nine Inch Nails - NINRemixes.com Unofficial - 109 - Metal remixed by Idoliside (Unofficial Remix).mp3","986","34","5.9","?","0.182663","0.0309598","1178557681","c2dd74c6c328eef28f6373e340cada46","0",NULL,NULL,
"110","Unofficial Remix","The Day The World Went Away","Idoliside",,"Nine Inch Nails - NINRemixes.com Unofficial - 110 - The Day The World Went Away remixed by Idoliside (Unofficial Remix).mp3","1142","22","5.4","?","0.10504","0.0194518","1177091073","80855ab4c18195bc034fd807a65ded36","0",NULL,NULL,
"111","Unofficial Remix","The Only Time","Shadowleader 0","Shoehorn Mix","Nine Inch Nails - NINRemixes.com Unofficial - 111 - The Only Time, Shoehorn Mix, by Shadowleader 0 (Unofficial Remix).mp3","576","9","5.3","?","0.0833916","0.0157343","1173003796","659eaae16168ea1dfe2ae3354f028733","0","Left Channel=slow, Right Channel=Beep","Right Channel=Beep, Left Channel=slow",
"112","Unofficial Remix","The Big Come Down","Dr p3ck3r Md","Live Remix","Nine Inch Nails - NINRemixes.com Unofficial - 112 - The Big Come Down, Live Remix, by Dr p3ck3r Md (Unofficial Remix).mp3","789","26","5.7","?","0.191473","0.0335917","1190603989","6e4b57e8ca31c2b3b5fd811eca93aec5","0",NULL,NULL,
"113","Unofficial Remix","Me, I'm Not","Fall","Me Nihil","Nine Inch Nails - NINRemixes.com Unofficial - 113 - Me, I'm Not, Me Nihil, by Fall (Unofficial Remix).mp3","468","17","3.9","?","0.143818","0.0368764","1187667317","e48578dcb2f19f657068061528fdceae","0",NULL,NULL,
"115","Unofficial Remix","My Violent Heart","L7","Nonphysical Damage 2","Nine Inch Nails - NINRemixes.com Unofficial - 115 - My Violent Heart, Nonphysical Damage 2, by L7 (Unofficial Remix).mp3","402","10","4","?","0.100251","0.0250627","1173939150","422f39c1253903014d8380fb2a679b66","0",NULL,NULL,
"117","Unofficial Remix","Mashup","J7","Nonphysical Damage","Nine Inch Nails - NINRemixes.com Unofficial - 117 - Mashup, Nonphysical Damage, by J7 (Unofficial Remix).mp3","532","11","4.7","?","0.0890151","0.0189394","1177691039","2cdb46fbd5b830e2bb44310ce5c01142","0",NULL,NULL,
"118","Unofficial Remix","Please","Dr p3ck3r Md","The New Appendage","Nine Inch Nails - NINRemixes.com Unofficial - 118 - Please, The New Appendage, by Dr p3ck3r Md (Unofficial Remix).mp3","776","16","5.3","?","0.0990654","0.0186916","1181881165","bbb5260a4a4bebc39584cc915919231c","0",NULL,NULL,
"119","Cover","Every Day Is Exactly The Same","Derek Guenther","Snake Remake","Nine Inch Nails - NINRemixes.com Unofficial - 119 - Every Day Is Exactly The Same, Snake Remake, by Derek Guenther (Cover).mp3","795","13","5.5","?","0.0902778","0.0164141","1177090471","b20a4803322e8bcef492f71308f3f428","0",NULL,NULL,
"120","Fan Inspired Song","Fan Inspired Song","DJ Wretched","Something More","Nine Inch Nails - NINRemixes.com Unofficial - 120 - Something More by DJ Wretched (Fan Inspired Song).mp3","318","15","6.2","?","0.299035","0.0482315","1190519534","2b42450ea2466ed119ad43506d71f55c","0",NULL,NULL,
"125","Fan Inspired Song","Fan Inspired Song","Politics Apocalypse","The Leaders Are Liars","Nine Inch Nails - NINRemixes.com Unofficial - 125 - The Leaders Are Liars by Politics Apocalypse (Fan Inspired Song).mp3","296","18","5.9","Y","0.358784","0.0608108","1177777115",,"0",NULL,NULL,
"87","Unofficial Remix","Mashup","Lemming Drive","The Beginning of Complication","Nine Inch Nails - NINRemixes.com Unofficial - 87 - Mashup, The Beginning of Complication, by Lemming Drive (Unofficial Remix).mp3","570","18","5.7","?","0.17242","0.0302491","1177690963",,"0","wall of sound","wall of sound",
"122","Unofficial Remix","My Violent Heart","Cold Water Flat","Head And Heart Mix","Nine Inch Nails - NINRemixes.com Unofficial - 122 - My Violent Heart, Head And Heart Mix, by Cold Water Flat (Unofficial Remix).mp3","331","9","5.5","?","0.15","0.0272727","1175252848","c69e4b0c49f3b863c939deafc182c68e","0",NULL,NULL,
"124","Unofficial Remix","Mr Self Destruct","Dr p3ck3r Md","The Art of Eraser","Nine Inch Nails - NINRemixes.com Unofficial - 124 - Mr Self Destruct, The Art of Eraser, by Dr p3ck3r Md (Unofficial Remix).mp3","1102","17","5.6","?","0.0851711","0.0152091","1225659996","a6048909e6dfdd524dd826c73d395971","0",NULL,NULL,
"135","Unofficial Remix","My Violent Heart","My Pandora's Box","Edit","Nine Inch Nails - NINRemixes.com Unofficial - 135 - My Violent Heart, Edit, by My Pandora's Box (Unofficial Remix).mp3","477","9","4.6","?","0.0878981","0.0191083","1225326136","19933612bff08c4f7297849860cf78a5","0",NULL,NULL,
"132","Unofficial Remix","Mashup","Zack Perez","Survival Tips Mix","Nine Inch Nails - NINRemixes.com Unofficial - 132 - Mashup, Survival Tips Mix, by Zack Perez (Unofficial Remix).mp3","370","6","5.4","N","0.0880435","0.0163043","1177691010","71ba3c57eefc65dd4de365c84e1a6a1f","0",NULL,NULL,
"462","Fan Inspired Song","Fan Inspired Song","Contention","The Beat Of The Apocalypse","Nine Inch Nails - NINRemixes.com Unofficial - 462 - The Beat Of The Apocalypse by Contention (Fan Inspired Song).mp3","127","3","5.3","?","0.125197","0.023622","1197641545",,"0",NULL,NULL,"A kick-ass instrumental with a nostalgic surprise at the end.

Harrison"
"134","Unofficial Remix","All The Love In The World","The Dog Pod","Outside My Head","Nine Inch Nails - NINRemixes.com Unofficial - 134 - All The Love In The World, Outside My Head, by The Dog Pod (Unofficial Remix).mp3","553","11","5.3","Y","0.0965392","0.0182149","1175726796",,"0",NULL,NULL,
"116","Unofficial Remix","The Big Come Down","Jason Vespucci","Isn't That What You Wanted","Nine Inch Nails - NINRemixes.com Unofficial - 116 - The Big Come Down, Isn't That What You Wanted, by Jason Vespucci (Unofficial Remix).mp3","423","9","5.5","?","0.118421","0.0215311","1179660179",,"0",NULL,NULL,
"127","Unofficial Remix","Mashup","Dr p3ck3r Md","10 Miles of Fisting","Nine Inch Nails - NINRemixes.com Unofficial - 127 - Mashup, 10 Miles of Fisting, by Dr p3ck3r Md (Unofficial Remix).mp3","363","8","5.4","?","0.122727","0.0227273","1177784169",,"0",NULL,NULL,
"136","Audio Poetry","Audio Poetry","Ee And Rox","Excuse Me","Nine Inch Nails - NINRemixes.com Unofficial - 136 - Excuse Me by Ee And Rox (Audio Poetry).mp3","423","9","5.5","?","0.117299","0.021327","1190153657",,"0","kinda funny","kinda funny",
"360","Fan Inspired Song","Fan Inspired Song","Kyle Porter","E.O.C.","Nine Inch Nails - NINRemixes.com Unofficial - 360 - E.O.C. by Kyle Porter (Fan Inspired Song).mp3","148","10","4.9","Y","0.331081","0.0675676","1197013506",,"0","Freakin Sic!","Freakin Sic!","I promise to put an actual NIN remix up soon, but I wanted to throw this out there and get some opinions.

Thanks for listening! 

E.O.C.= end of cycle, death (insane scientology-speak.) "
"123","Unofficial Remix","Closer","Eden06","Closer to Red","Nine Inch Nails - NINRemixes.com Unofficial - 123 - Closer, Closer to Red, by Eden06 (Unofficial Remix).mp3","546","11","5.8","N","0.117495","0.0202578","1177558862",,"0","bizare, mashup","mashup, bizare",
"133","Cover","Right Where It Belongs","RafaÅ‚ Bielec","Instrumental","Nine Inch Nails - NINRemixes.com Unofficial - 133 - Right Where It Belongs, Instrumental, by RafaÅ‚ Bielec (Cover).mp3","919","21","5.9","N","0.128962","0.0218579","1197045557",,"0",NULL,NULL,"Me + FL 3.3 + The love for NIN = My first attempt to cover ""RWIB"". Please be empathetic..."
"128","Fan Inspired Song","Fan Inspired Song","Politics Apocalypse","The Kind Of Peace War Provides","Nine Inch Nails - NINRemixes.com Unofficial - 128 - The Kind Of Peace War Provides by Politics Apocalypse (Fan Inspired Song).mp3","431","24","5.6","Y","0.313287","0.0559441","1177827602",,"0",NULL,NULL,
"129","Cover","Hurt","Lointaine",,"Nine Inch Nails - NINRemixes.com Unofficial - 129 - Hurt covered by Lointaine (Cover).mp3","564","9","4.8","Y","0.0770053","0.0160428","1177870982",,"0","female, girl, voice","voice, girl, female",
"130","Fan Inspired Song","Fan Inspired Song","Tommy Styhlz","In Time","Nine Inch Nails - NINRemixes.com Unofficial - 130 - In Time by Tommy Styhlz (Fan Inspired Song).mp3","213","7","5.6","Y","0.184906","0.0330189","1177883393",,"0",NULL,NULL,
"131","Unofficial Remix","Mashup","Jared Hummer","PD Versions Unification","Nine Inch Nails - NINRemixes.com Unofficial - 131 - Mashup, PD Versions Unification, by Jared Hummer (Unofficial Remix).mp3","459","17","5.6","Y","0.208315","0.0371991","1182806578",,"0",NULL,NULL,
"138","Cover","Capital G","AFXwinter","Guitar Driven","Nine Inch Nails - NINRemixes.com Unofficial - 138 - Capital G, Guitar Driven, by AFXwinter (Cover).mp3","754","21","5.3","Y","0.147809","0.0278884","1178219359",,"0",NULL,NULL,
"139","Unofficial Remix","The Day The World Went Away","N03L","Louder, Faster mix","Nine Inch Nails - NINRemixes.com Unofficial - 139 - The Day The World Went Away, Louder, Faster mix, by N03L (Unofficial Remix).mp3","903","16","5.7","Y","0.101672","0.0178372","1178316379",,"0","N03L, Remix, The Fragile","The Fragile, Remix, N03L, Drum, Beat",
"140","Fan Inspired Song","Fan Inspired Song","Kindred","On All 4s","Nine Inch Nails - NINRemixes.com Unofficial - 140 - On All 4s by Kindred (Fan Inspired Song).mp3","227","8","5.6","?","0.197357","0.0352423","1178316772",,"0",NULL,NULL,
"141","Unofficial Remix","The Only Time","Alex Reed","ThouShaltNot edit","Nine Inch Nails - NINRemixes.com Unofficial - 141 - The Only Time, ThouShaltNot edit, by Alex Reed (Unofficial Remix).mp3","998","38","6","Y","0.217523","0.0362538","1178510888",,"0","fuck","fuck",
"190","Unofficial Remix","With Teeth","Erasemoi","Steel Teeth (Updated)","Nine Inch Nails - NINRemixes.com Unofficial - 190 - With Teeth, Steel Teeth (Updated), by Erasemoi (Unofficial Remix).mp3","755","24","5.6","Y","0.178486","0.0318725","1225379849",,"0","crunchy","crunchy",
"143","Fan Inspired Song","Fan Inspired Song","Arcade Velocity","Back to work","Nine Inch Nails - NINRemixes.com Unofficial - 143 - Back to work by Arcade Velocity (Fan Inspired Song).mp3","149","7","5.6","?","0.264865","0.0472973","1178558691",,"0",NULL,NULL,
"145","Fan Inspired Song","Fan Inspired Song","Bad Header","Poop A Demo v2","Nine Inch Nails - NINRemixes.com Unofficial - 145 - Poop A Demo v2 by Bad Header (Fan Inspired Song).mp3","273","9","5.7","?","0.187912","0.032967","1178669428",,"0","Cool shit","Cool shit",
"146","Cover","Gone, Still","Reaps","Electronic Version","Nine Inch Nails - NINRemixes.com Unofficial - 146 - Gone, Still, Electronic Version, by Reaps (Cover).mp3","1871","157","4.6","Y","0.385823","0.0838745","1178910580",,"1","ambient, pleasant easy listening, techno","techno, pleasant easy listening, ambient",
"147","Unofficial Remix","The Frail","Reaps","Year Zero Version","Nine Inch Nails - NINRemixes.com Unofficial - 147 - The Frail, Year Zero Version, by Reaps (Unofficial Remix).mp3","2207","116","6.2","Y","0.319264","0.0514943","1178860598",,"0","atmopheric, atmospheric","atmospheric, atmopheric",
"148","Fan Inspired Song","Fan Inspired Song","Bad Header","Almost Final","Nine Inch Nails - NINRemixes.com Unofficial - 148 - Almost Final by Bad Header (Fan Inspired Song).mp3","224","8","5.7","?","0.203571","0.0357143","1178860617",,"0","Hard Corps!","Hard Corps!",
"150","Fan Inspired Song","Fan Inspired Song","FWTBaal","Inoculate","Nine Inch Nails - NINRemixes.com Unofficial - 150 - Inoculate by FWTBaal (Fan Inspired Song).mp3","259","19","4.2","Y","0.309302","0.0736434","1179087370",,"0",NULL,NULL,
"151","Unofficial Remix","Hurt","Sammy Tabraiz","By Myself","Nine Inch Nails - NINRemixes.com Unofficial - 151 - Hurt, By Myself, by Sammy Tabraiz (Unofficial Remix).mp3","1086","28","5.7","?","0.150851","0.026465","1179087427",,"0","Schnibby Style","Schnibby Style",
"152","Cover","Into the Void","Cody Duncan",,"Nine Inch Nails - NINRemixes.com Unofficial - 152 - Into the Void covered by Cody Duncan (Cover).mp3","1254","49","6.1","?","0.237662","0.038961","1179136844",,"0","MIDI, extremely good, into the AWESOME","MIDI, into the AWESOME, extremely good",
